app_link,app_name,categories,certificate,developer,download_link,dpi,md5_hash,name,os,package,sha1_certificate,sha1_hash,sha256_certificate,sha256_hash,size,version,,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/netdragon-websoft-inc/heroes-evolved-pakistan/heroes-evolved-pakistan-1-0-14-release/heroes-evolved-pakistan-1-0-14-0-android-apk-download/,Heroes Evolved: Pakistan 1.0.14.0 (arm-v7a),Action Game,"CN=http://soft.sj.91.com, OU=Android Team, O=NetDragon, L=FZ, ST=FJ, C=CN","Netdragon Websoft Inc,",https://www.apkmirror.com/apk/netdragon-websoft-inc/heroes-evolved-pakistan/heroes-evolved-pakistan-1-0-14-release/heroes-evolved-pakistan-1-0-14-0-android-apk-download/download/?key=1b8b60f23d97fc7517ae42504bb2823c33c52759,nodpi,0ba7be9b5877784fe405ba0aa54e033d,com.netdragon.heroesevolved.pk_1.0.14.0-10014000_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.netdragon.heroesevolved.pk,bc87c82cd2886a4e07e1f2e1156ddc9b2c467dc8,4349c5419a1bfeb0fc0c7946b1abcbfd6115d076,a789a52fb4711337493310cb93a2421f9d789ea7372914bfd96aafe3f775d43e,df7e33215e63bc4b02146fb1a7e6b3a2cdac1b94a8924e695d2676ea033c7340,42.3 MB,1.0.14.0 (10014000),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/electronic-arts/heroes-of-dragon-age-2/heroes-of-dragon-age-2-5-4-4-release/heroes-of-dragon-age-5-4-4-2-android-apk-download/,Heroes of Dragon Age 5.4.4,Action Game,"CN=EAM, OU=EAM, O=EAM, L=LA, ST=CA, C=US",ELECTRONIC ARTS,https://www.apkmirror.com/apk/electronic-arts/heroes-of-dragon-age-2/heroes-of-dragon-age-2-5-4-4-release/heroes-of-dragon-age-5-4-4-2-android-apk-download/download/?key=a582b2f8f8afd11f2fbd847eed8ce4d50b3b8bae,nodpi,e927a6b36bb06ecacdef1795c8f2e6bf,"com.ea.game.dragonage_row_5.4.4-54105_minAPI15(armeabi-v7a,x86)(nodpi)_apkmirror.com.apk","Min: Android 4.0.3 (Ice Cream Sandwich MR1, API 15)Target: Android 10 (Q, API 29)",com.ea.game.dragonage_row,12f198c1384505b5b266012e3df0dcc225e9cb43,628dd65fe617fb9de71140bbae6a464283bceb7d,5bff7d614e1ba11a566abb589c863b013f79aa747bd2146733366c5625a5f0d2,f796f88e5572b4ad027b80201a53c11c9bbf1a9a6bf6de6c466601182b21850e,37.53 MB,5.4.4 (54105),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/electronic-arts/heroes-of-dragon-age/heroes-of-dragon-age-5-4-4-release/heroes-of-dragon-age-5-4-4-android-apk-download/,Heroes of Dragon Age 5.4.4 (Android 4.0.3+),Action Game,"CN=EAM, OU=EAM, O=EAM, L=LA, ST=CA, C=US",ELECTRONIC ARTS,https://www.apkmirror.com/apk/electronic-arts/heroes-of-dragon-age/heroes-of-dragon-age-5-4-4-release/heroes-of-dragon-age-5-4-4-android-apk-download/download/?key=29853f426bfc257a23acd7ae7718678377cc052c,nodpi,faa1abe6b826a0b2cca57810ab87efa6,"com.ea.game.dragonage_na_5.4.4-54105_minAPI15(armeabi-v7a,x86)(nodpi)_apkmirror.com.apk","Min: Android 4.0.3 (Ice Cream Sandwich MR1, API 15)Target: Android 10 (Q, API 29)",com.ea.game.dragonage_na,12f198c1384505b5b266012e3df0dcc225e9cb43,4a9b9984a9c7ea76787e530d2156f6d8255aeef3,5bff7d614e1ba11a566abb589c863b013f79aa747bd2146733366c5625a5f0d2,c4c59dcbe9eb8bd2fdd852d27ad11d9454e75dac888bd153862b2f3b342f37b6,37.53 MB,5.4.4 (54105),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/orangepixel/heroes-of-loot-free/heroes-of-loot-free-3-2-3-release/heroes-of-loot-free-3-2-3-4-android-apk-download/,Heroes of Loot Free 3.2.3 (arm-v7a) (nodpi),Arcade Games,"CN=pascal bestebroer, OU=orangepixel, O=orangepixel, L=den helder, ST=noordholland, C=nl",OrangePixel,https://www.apkmirror.com/apk/orangepixel/heroes-of-loot-free/heroes-of-loot-free-3-2-3-release/heroes-of-loot-free-3-2-3-4-android-apk-download/download/?key=6d78d8a49a1d5579122d261284b77983ca8ffea6&forcebaseapk=true,nodpi,353d38a6c3a80f69b691a962e8dabd18,com.orangepixel.dungeonfree_3.2.3-62_minAPI14(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.0 (Ice Cream Sandwich, API 14)Target: Android 10 (Q, API 29)",com.orangepixel.dungeonfree,6790c4c620902f86e92ba3e6c4c82fb7be2eb709,d0ea822ea63949aa8c5371402d3761137c9b4b03,3fbf5ef4306da8ce57ce8fa1a92067b4fc1ecc015c7e36044d6bec6280764c0b,0c31be440f061c80407941d5d95f4a3b51883e7ec4e14d1267565b9dc83eec59,12.23 MB,3.2.3 (62),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/mochibits/hexar-io/hexar-io-1-6-3-release/hexar-io-io-games-1-6-3-android-apk-download/,Hexar.io - io games 1.6.3 (arm64-v8a + arm-v7a) (Android 5.0+),Arcade Games,O=MochiBits,MochiBits,https://www.apkmirror.com/apk/mochibits/hexar-io/hexar-io-1-6-3-release/hexar-io-io-games-1-6-3-android-apk-download/download/?key=1b58eedbdcaddc03bbb5b5886ea145cb379a6603,nodpi,43811bf170754f1aa3b84ec755225f48,"com.mochibits.hexario.google_1.6.3-123_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 9.0 (Pie, API 28)",com.mochibits.hexario.google,bd403648d9f114d609d41c6d129d9652fbc1eb2a,20c18a9d3e19d7179945fb69aa7ba5b5fea449b2,3d54a88368aaca7d0a537857445f6b47cff825acdda0ec431f3eefb7927b3424,8ed31f0ef7e84b75950c42e9042a558dbfa561966bfad4d360c7a5f5a081fbfc,51.64 MB,1.6.3 (123),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/netflix-inc/hextech-mayhem-netflix-edition/hextech-mayhem-netflix-edition-1-0-6-release/hextech-mayhem-netflix-edition-1-0-6-android-apk-download/,Hextech Mayhem Netflix Edition 1.0.6 (54),Action Game,"CN=PPD Builder, OU=PPD, O=""Netflix, Inc."", L=Los Gatos, ST=California, C=US","Netflix, Inc.",https://www.apkmirror.com/apk/netflix-inc/hextech-mayhem-netflix-edition/hextech-mayhem-netflix-edition-1-0-6-release/hextech-mayhem-netflix-edition-1-0-6-android-apk-download/download/?key=c46e3a195a456e0d9fd3abc23345abfa116e3e8b&forcebaseapk=true,nodpi,499e1271159cb0471143829a8ae7f957,"com.netflix.NGP.HextechMayhem_1.0.6-54_minAPI26(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 8.0 (Oreo, API 26)Target: Android 11 (API 30)",com.netflix.NGP.HextechMayhem,d7268d869be7d87cb797e8f7449bf2451ed8019b,74920c01affab79ca9b06cc84f18a18764329270,363863596ea99241eb71b1a985553aa604de3ea3c5f0c546742390e682164e6b,e7fdba9c4278cb6075c7fdaebe5cbd9acdc08b902c716ea8bda7cc510b5fd5dd,1017.46 MB,1.0.6 (54),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/coloros/heyfun/heyfun-2-4-0_3eb6f01_210926-release/heyfun-play-games-meet-new-friends-2-4-0_3eb6f01_210926-android-apk-download/,HeyFun - Play Games & Meet New Friends 2.4.0_3eb6f01_210926 (Android 5.0+),Casual Games,"EMAILADDRESS=oppo@oppo.com, CN=HeyTap, OU=HeyTap, O=HeyTap, L=ShenZhen, ST=GuangDong, C=CN",ColorOS,https://www.apkmirror.com/apk/coloros/heyfun/heyfun-2-4-0_3eb6f01_210926-release/heyfun-play-games-meet-new-friends-2-4-0_3eb6f01_210926-android-apk-download/download/?key=237be492b159d1dbfbcbb20fff146717feb161a3,nodpi,40dc2d5a8d27f636c874d81837f68253,"com.heytap.quickgame_2.4.0_3eb6f01_210926-20406_minAPI21(arm64-v8a,armeabi,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 10 (Q, API 29)",com.heytap.quickgame,005e36698104c9b1bd475fdb4e3fef013f6bc349,141659b2a79c1ab3ceb82902cfeb93a40c93f602,91ae9db40410d35ca09a933e2d6c8c34ef34443980d968c52f012555f76137a1,16ea4048fc0cd45487eb0b01745252d40d95c401bf77790ce6790a340de7d4f3,60.47 MB,2.4.0_3eb6f01_210926 (20406),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/igene/hide-io/hide-io-33-1-1-release/hide-io-33-1-1-3-android-apk-download/,Hide.io 33.1.1 (arm64-v8a + arm-v7a) (Android 5.1+),Arcade Games,"CN=Eugene, L=Seoul, C=ko",iGene,https://www.apkmirror.com/apk/igene/hide-io/hide-io-33-1-1-release/hide-io-33-1-1-3-android-apk-download/download/?key=81539e3062b1a57a80cea2bc3f52e39f2e7e5550&forcebaseapk=true,nodpi,9443e867f29473218b92febfb1b3c7d2,"com.igenesoft.hide_33.1.1-33102_minAPI22(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 5.1 (Lollipop MR1, API 22)Target: Android 12 (API 31)",com.igenesoft.hide,bf7d9ef21018a2c13eed27a9a89c138af329c1c0,6ebb68604fe2aee49325e1f9fa2e12d95bad0943,c0a856ce34d6e163ff25d0aff1867f7f26330c56d48046ef5caf19c6a83958ad,d76e8f7d40a96a2b4aab74bb0c91f8975d8341a811e084ab2c5b2b6d62e922ad,101.08 MB,33.1.1 (33102),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/higgs-games/higgs-domino-island-gaple-qiuqiu-poker-game-online/higgs-domino-island-gaple-qiuqiu-poker-game-online-1-86-release/higgs-domino-island-1-86-2-android-apk-download/,Higgs Domino Island 1.86 (arm-v7a),Board Games,"CN=Android, OU=Android, O=Google Inc., L=Mountain View, ST=California, C=US",Higgs Games,https://www.apkmirror.com/apk/higgs-games/higgs-domino-island-gaple-qiuqiu-poker-game-online/higgs-domino-island-gaple-qiuqiu-poker-game-online-1-86-release/higgs-domino-island-1-86-2-android-apk-download/download/?key=1df25329a1c196b9f01d35fbb8643bb95c2e7cab&forcebaseapk=true,nodpi,1192f7ee3224cc568f4d4eec88c52d42,com.neptune.domino_1.86-1864_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.neptune.domino,859259f9fc5c6869bc40aeafd2fd44302ab7f859,645a9b58c2e4a4e2c32ceed34fa58dc9fd9ed7ee,676d2c044fd4c701e8117b8927b36ea0898a8cad464f40532673173018740d63,091c3efa5859779c4a76cf163eafb57dd48ffb38655423fa19d389c84d0d8557,108.04 MB,1.86 (1864),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/vivid-games-s-a/highway-getaway-police-chase/highway-getaway-police-chase-1-2-5-release/highway-getaway-police-chase-1-2-5-2-android-apk-download/,Highway Getaway: Police Chase 1.2.5 (arm64-v8a + arm-v7a) (Android 5.0+),Racing Games,"CN=Remigiusz Koæcielny, OU=Company, O=Vivid Games, L=Bydgoszcz, C=48",Vivid Games S.A.,https://www.apkmirror.com/apk/vivid-games-s-a/highway-getaway-police-chase/highway-getaway-police-chase-1-2-5-release/highway-getaway-police-chase-1-2-5-2-android-apk-download/download/?key=3316931e92e0188682d0923f2a262d299709e767&forcebaseapk=true,nodpi,6b6cb613a6419106257e37c57a61a38d,"com.vividgames.primetime_1.2.5-200075_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 11 (API 30)",com.vividgames.primetime,9bc7e1cc2ae664d7683d0a4275850d0b12a5287e,c6eb3d5c47ebb8be976011ce35c2c5a99e7d0756,1a2d7547153f61316efca9b240a88681a11f262317f8f1b85fed6f4ec1c0ef08,909a3c31262360c8c4d2f70632383a51a25c6e53a8a871c445f17a757ce001ed,123.98 MB,1.2.5 (200075),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/fingersoft/hill-climb-racing-android-tv/hill-climb-racing-android-tv-1-35-3-release/hill-climb-racing-android-tv-1-35-3-android-apk-download/,Hill Climb Racing (Android TV) 1.35.3 (arm + arm-v7a),Racing Games,"CN=Toni Fingerroos, OU=r&d, O=finger, L=oulu, ST=fi, C=FI",Fingersoft,https://www.apkmirror.com/apk/fingersoft/hill-climb-racing-android-tv/hill-climb-racing-android-tv-1-35-3-release/hill-climb-racing-android-tv-1-35-3-android-apk-download/download/?key=350bbc85fe5c2c1b1819fdf14ac98854b5c37151,nodpi,b1d04aa1e8503e38890bf6d2832cebe7,"com.fingersoft.hillclimb_1.35.3-178_minAPI17(armeabi,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 4.2 (Jelly Bean MR1, API 17)Target: Android 7.1 (Nougat MR1, API 25)",com.fingersoft.hillclimb,9aa52cc5c1ea649b45f295611417b4b6da6324ea,e9abd4b03f8cd06a3b6060289e341edfa1af8d63,aa169a9753e2ff6676ac26e4af3573fb387f05c66de80dc352ce3324bd9ab08f,37523f69610569e37d9e86ef05b262ddd579abcd8f7afc01e700a2bd38af3ad9,67.68 MB,1.35.3 (178),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/fingersoft/hill-climb-racing/hill-climb-racing-1-54-2-release/hill-climb-racing-1-54-2-android-apk-download/,Hill Climb Racing 1.54.2 (arm64-v8a + arm-v7a) (Android 4.4+),"Racing Games,Action Game","CN=Toni Fingerroos, OU=r&d, O=finger, L=oulu, ST=fi, C=FI",Fingersoft,https://www.apkmirror.com/apk/fingersoft/hill-climb-racing/hill-climb-racing-1-54-2-release/hill-climb-racing-1-54-2-android-apk-download/download/?key=2d4b5c25f46b1543f18afe5148d2a85043cbd7cc,nodpi,fc03aabd02796de7075f7a9e574d16fb,"com.fingersoft.hillclimb_1.54.2-525_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 4.4 (Kitkat, API 19)Target: Android 12 (API 31)",com.fingersoft.hillclimb,9aa52cc5c1ea649b45f295611417b4b6da6324ea,6e0e8a8ccf65c5bf9646216caf4b6227f92f4c61,aa169a9753e2ff6676ac26e4af3573fb387f05c66de80dc352ce3324bd9ab08f,064e308c9e2bcbfe0ee2e3914590bcbeb8e38bf57710e86564256d8765cd2307,72.84 MB,1.54.2 (525),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/fingersoft/hill-climb-racing-2/hill-climb-racing-2-1-51-0-release/hill-climb-racing-2-1-51-0-3-android-apk-download/,Hill Climb Racing 2 1.51.0 (arm-v7a) (nodpi) (Android 4.4+),Racing Games,"CN=Developer, O=Fingersoft, C=FI",Fingersoft,https://www.apkmirror.com/apk/fingersoft/hill-climb-racing-2/hill-climb-racing-2-1-51-0-release/hill-climb-racing-2-1-51-0-3-android-apk-download/download/?key=16a7397bb1615a165d12ab07da709ac6c903894d&forcebaseapk=true,nodpi,b9a294071ace2e67703389dd5ef37441,com.fingersoft.hcr2_1.51.0-563_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.fingersoft.hcr2,c07ee3dc336e03ec2be128f7bc019d12429d8f7c,154b531fa0e23bd4f97c11f9d206c183f2c234ab,d8789081e1fc1d91efa1eb742e3ee66be858dfd07e1fe56fe87b00d1bceaea12,07822ab859c14c61ab0af20dac0cdc5dbd18967a6c9f304f4e346c009adafda1,149.9 MB,1.51.0 (563),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/happymagenta-uab/hit-the-light/hit-the-light-1-1-7-release/hit-the-light-neon-shooter-1-1-7-android-apk-download/,Hit the Light - Neon Shooter 1.1.7 (arm64-v8a + arm-v7a),Arcade Games,"O=Happymagenta, CN=Vladimir Niakhai",Happymagenta UAB,https://www.apkmirror.com/apk/happymagenta-uab/hit-the-light/hit-the-light-1-1-7-release/hit-the-light-neon-shooter-1-1-7-android-apk-download/download/?key=ad37899bf47dbc97e7110106d0763c2f3a74658b&forcebaseapk=true,nodpi,957cf270f3ef4ec11059429e3486a501,"com.happymagenta.hitlight_1.1.7-24_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 6.0 (Marshmallow, API 23)Target: Android 11 (API 30)",com.happymagenta.hitlight,0a84461f05b9b3a38bdd380f74a1a65b0962e66d,06c02226dbf1bda5a91f425ccaf23a913b1f06a5,2f184b599e3ccde48a493d616491bcaae11e063cff13076aed98c64ff6768d27,bc41b59accfbc32bceeb19b2fc03c6a70106bc46bf907eef8ec7f8b40860306e,119.83 MB,1.1.7 (24),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/square-enix-ltd/hitman-sniper-the-shadows/hitman-sniper-the-shadows-11-1-0-release/hitman-sniper-the-shadows-11-1-0-android-apk-download/,Hitman Sniper: The Shadows 11.1.0,Action Game,"CN=Android, OU=Android, O=Google Inc., L=Mountain View, ST=California, C=US",SQUARE ENIX Ltd,https://www.apkmirror.com/apk/square-enix-ltd/hitman-sniper-the-shadows/hitman-sniper-the-shadows-11-1-0-release/hitman-sniper-the-shadows-11-1-0-android-apk-download/download/?key=d0b83cb66079888008674cfe1c1e8fec3d5b429b&forcebaseapk=true,nodpi,99a86675fb1dd6da4fe128bf576fdccd,com.squareenixmontreal.hitmansniper2_11.1.0-265965_minAPI28(arm64-v8a)(nodpi)_apkmirror.com.apk,"Min: Android 9.0 (Pie, API 28)Target: Android 11 (API 30)",com.squareenixmontreal.hitmansniper2,08a70d2a5e1c2d00b8e518f8526b4cd1cf5d6a86,860b7e8e940c224fdf50d0f8a8b5ce8a239906ef,9a24a22e3d29725849ffbb9a90f5757f333dca5432e61e59b3fb1424950b426d,8d9380f5109018f6ff454989e58dcf3d47067bac264909714e478ea6846efeb8,631.86 MB,11.1.0 (265965),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/voodoo/hole-io/hole-io-1-18-0-release/hole-io-1-18-0-2-android-apk-download/,Hole.io 1.18.0 (arm64-v8a + arm-v7a) (nodpi) (Android 5.0+),"Arcade Games,Action Game,Casual Games",O=Voodoo,VOODOO,https://www.apkmirror.com/apk/voodoo/hole-io/hole-io-1-18-0-release/hole-io-1-18-0-2-android-apk-download/download/?key=3627c8ce1fadede6940d97a854b07215b72fa0d4&forcebaseapk=true,nodpi,89af8f3fea1bb243f9c476a2bb19790e,"io.voodoo.holeio_1.18.0-11547_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 11 (API 30)",io.voodoo.holeio,56185e79c34527b1f42ecc49ef453025b787588d,6fdb296bbfbab388385004b986ba98f561b29747,0a638f4800e6dad341462c4a3762ec1d803b20a7a89b8d7d67b123860e84c941,dc885c8be7b10bc5e942895e43d7a5d6425843524d3ec591ec9fd622bb791249,191.54 MB,1.18.0 (11547),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/playrix/homescapes/homescapes-5-4-3-release/homescapes-5-4-3-4-android-apk-download/,Homescapes 5.4.3 (arm-v7a) (nodpi) (Android 4.4+),"Casual Games,Puzzle Games","CN=Andrey Maklakov, OU=Unknown, O=Playrix, L=Vologda, ST=Unknown, C=RU",Playrix,https://www.apkmirror.com/apk/playrix/homescapes/homescapes-5-4-3-release/homescapes-5-4-3-4-android-apk-download/download/?key=89de13ab327a051d085fd96d77bc340fa964b139&forcebaseapk=true,nodpi,ccbe6f5f2c6e1f216ed12a29861fb95b,com.playrix.homescapes_5.4.3-10005403_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.playrix.homescapes,b0cb218c78f839529f5721e1b0757a91d1bc1e2e,c87dd0b8f52815793a420e5951c10093e18cbcbf,a81bc2054de58748a3edfaf588696c4ae6c634d8657292a3636bf59f4d640708,4d101cfc82e01eb216b077af9d53982f5da35bb8f2d84545111bf06ba6383ecf,142.31 MB,5.4.3 (10005403),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/mihoyo-limited/honkai-impact-3/honkai-impact-3-5-8-0-release/honkai-impact-3-5-8-0-android-apk-download/,Honkai Impact 3 5.8.0 (arm-v7a) (Android 5.0+),"Action Game,Role Playing Games,Casual Games","CN=Unknown, OU=Unknown, O=Unknown, L=Unknown, ST=Unknown, C=Unknown",miHoYo Limited,https://www.apkmirror.com/apk/mihoyo-limited/honkai-impact-3/honkai-impact-3-5-8-0-release/honkai-impact-3-5-8-0-android-apk-download/download/?key=c4421e9dc2a4e4b11d43c5f4d4e5759f26c96cc8&forcebaseapk=true,nodpi,21c634447ce81fee2f515e31a874211c,com.miHoYo.bh3oversea_5.8.0-481_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 5.0 (Lollipop, API 21)Target: Android 11 (API 30)",com.miHoYo.bh3oversea,fbdf66202f2c09e770626aae94edc5dde4615bfc,363db7a75e5329a1bc3544f2ac68f04f193a56af,49be32439979339d102ef44f7907c6aa380c09a59922139bc33598566e91ae91,88776582a9849e158bd5af72e9b9eb52ca62f397b887c83ed9f2dc151fe44227,553.94 MB,5.8.0 (481),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/mihoyo-limited/honkai-impact-3rd/honkai-impact-3rd-5-8-0-release/honkai-impact-3rd-5-8-0-2-android-apk-download/,Honkai Impact 3rd 5.8.0 (arm-v7a) (Android 5.0+),Action Game,"CN=Unknown, OU=Unknown, O=Unknown, L=Unknown, ST=Unknown, C=Unknown",miHoYo Limited,https://www.apkmirror.com/apk/mihoyo-limited/honkai-impact-3rd/honkai-impact-3rd-5-8-0-release/honkai-impact-3rd-5-8-0-2-android-apk-download/download/?key=8bb3ed96022e25d6a82aac7d2a72a01e4f6a2ffa&forcebaseapk=true,nodpi,af7bf67188f47418f7ab59ab0e929e19,com.miHoYo.bh3global_5.8.0-480_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 5.0 (Lollipop, API 21)Target: Android 11 (API 30)",com.miHoYo.bh3global,fbdf66202f2c09e770626aae94edc5dde4615bfc,4be4812bf78ca2e9708d657d20fcfb6ef404cb73,49be32439979339d102ef44f7907c6aa380c09a59922139bc33598566e91ae91,a4024f958e407677e53102313e7925a39c99ea5b07731d71a659abbb97267f8f,572.45 MB,5.8.0 (480),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/amanotes-jsc/hop-ball-3d-dancing-ball/hop-ball-3d-dancing-ball-2-9-5-release/hop-ball-3d-dancing-ball-2-9-5-2-android-apk-download/,Hop Ball 3D: Dancing Ball 2.9.5 (arm-v7a),Music Games,"CN=Android, OU=Android, O=Google Inc., L=Mountain View, ST=California, C=US",AMANOTES PTE LTD,https://www.apkmirror.com/apk/amanotes-jsc/hop-ball-3d-dancing-ball/hop-ball-3d-dancing-ball-2-9-5-release/hop-ball-3d-dancing-ball-2-9-5-2-android-apk-download/download/?key=75dfdf4bc73622aa7b27dbbbcbc2f51071336fbd,nodpi,530ed1e9c9e6bf232a91bc4bce3ac384,com.amanotes.pamarollingtiles2_2.9.5-100516_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.amanotes.pamarollingtiles2,c5474b664f0dd9359d109f2470d71bcbc7ab0bf2,d8ad43eff6b118c937e5532414eff767d4bbc8a0,24ee4d148519e991469280fec73283471d3c64d9a44d48fc29ad8f11cb5cfc83,5f334ed1bebea585d2ad58457f7e0ee4209d5dc5d3b171b035332d703bb3b5e1,65.37 MB,2.9.5 (100516),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/hero-game/hopeless-land-fight-for-survival/hopeless-land-fight-for-survival-1-0-release/hopeless-land-fight-for-survival-1-0-android-apk-download/,Hopeless Land: Fight for Survival 1.0,Action Game,"CN=pengtao, OU=hero, O=hero, L=beijing, ST=beijing, C=cn",HERO Game,https://www.apkmirror.com/apk/hero-game/hopeless-land-fight-for-survival/hopeless-land-fight-for-survival-1-0-release/hopeless-land-fight-for-survival-1-0-android-apk-download/download/?key=8a03357b225d0fa7e9f74b8d28d988319f9e42ad,nodpi,3f4bad9187cd84386ec284a96618c7fc,"com.herogame.gplay.hopelessland_1.0-43_minAPI16(armeabi-v7a,x86)(nodpi)_apkmirror.com.apk","Min: Android 4.1 (Jelly Bean, API 16)Target: Android 8.0 (Oreo, API 26)",com.herogame.gplay.hopelessland,3122315ef84c0f46ec1a9e2b3b3d410d5dba22a9,1866a1f0e4bc46ff3ca845b2035a839257d812f3,a1fb64cb971a8eb285fa51353b899d636c4c61276605d779312bebe3da207cb9,f143d15614490b25b6f84b610d217a8497dca4e5744f85c409a2bc6b3506a854,53.9 MB,1.0 (43),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/noodlecake-studios-inc/horde-of-heroes/horde-of-heroes-1-0-5-release/horde-of-heroes-1-0-5-android-apk-download/,Horde of Heroes 1.0.5,Adventure Games,"CN=Jordan Schidlowsky, OU=Development, O=Noodlecake Studios Inc, L=Saskatoon, ST=SK, C=CA",Noodlecake,https://www.apkmirror.com/apk/noodlecake-studios-inc/horde-of-heroes/horde-of-heroes-1-0-5-release/horde-of-heroes-1-0-5-android-apk-download/download/?key=e352e72648558e7d794b2c87c535db37e7bca136,nodpi,9ac132a8889bda543cc1cf5dd532229d,com.noodlecake.hordeofheroes_1.0.5-7_minAPI14(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.0 (Ice Cream Sandwich, API 14)Target: Android 4.4 (Kitkat, API 19)",com.noodlecake.hordeofheroes,a1ef4a2c8295fecb5e902c37a6748b75d861018a,5734f9d78d4145165daab4ba4ed4b120525e08a8,08c7348bf7fa6175fdb0ec52136463582eb09150a7c5818410389d1ad8d99733,70a7c9540ceb8c7dd613aebd7119d1446e60574fba9427ab2b15fb749b15f295,29.45 MB,1.0.5 (7),,,,,,,,,,,,,,,,,
https://www.apkmirror.com/apk/aquiris-game-studio-s-a/horizon-chase-world-tour/horizon-chase-world-tour-2-5-release/horizon-chase-2-5-android-apk-download/,Horizon Chase – Arcade Racing 2.5 (arm-v7a) (Android 4.4+),"Family Action,Racing Games,Casual Games","C=BR, ST=RS, L=Porto Alegre, O=Aquiris Game Studio, CN=Aquiris Game Studio",Aquiris Game Studio S.A,https://www.apkmirror.com/apk/aquiris-game-studio-s-a/horizon-chase-world-tour/horizon-chase-world-tour-2-5-release/horizon-chase-2-5-android-apk-download/download/?key=885bad9e025bb682cc2aa33434295a5553599ef1&forcebaseapk=true,nodpi,6c60b79fa426e3514270cd8e9ae83faf,com.aquiris.horizonchase_2.5-2030201458_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,"Min: Android 4.4 (Kitkat, API 19)Target: Android 11 (API 30)",com.aquiris.horizonchase,7bebac6520a40e8b8d3ca0e43844db16ad847917,a7283c6f365a86b9ccccf4c433799db949b8a074,dbd224641db6c7f4b365a2aa1f824c671994599e9b17fc10d98b857268159728,5eafee020998f608619ae0e5ce2f32c1eb1837e5d81a8d80a8810b4703ccd88d,332.9 MB,2.5 (2030201458),,,,,,,,,,,,,,,,,
